Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1986-08-12 00:00:00-04:00,6.113298873901367,6.322658424377441,6.113298873901367,6.280786514282227,1155200,0.0,0.0
1986-08-13 00:00:00-04:00,6.322657123688728,6.762312089243243,6.280785222207346,6.490144729614258,865600,0.0,0.0
1986-08-14 00:00:00-04:00,6.532016252216541,6.573888151269211,6.280784857900519,6.364528656005859,762000,0.0,0.0
1986-08-15 00:00:00-04:00,6.364530334472656,6.364530334472656,6.1551707839965815,6.280786514282227,654400,0.0,0.0
1986-08-18 00:00:00-04:00,6.322657123688728,6.615760434058404,6.197041419244581,6.490144729614258,606800,0.0,0.0
1986-08-19 00:00:00-04:00,6.532019783468808,6.532019783468808,6.364532096713197,6.4064040184021,2744000,0.0,0.0
1986-08-20 00:00:00-04:00,6.4064005550585295,6.4064005550585295,6.280784857900519,6.364528656005859,500000,0.0,0.0
1986-08-21 00:00:00-04:00,6.364529489681421,6.406401394218799,6.322657585144043,6.322657585144043,353200,0.0,0.0
1986-08-22 00:00:00-04:00,6.364530334472656,6.406402244567871,6.280786514282227,6.280786514282227,286000,0.0,0.0
1986-08-25 00:00:00-04:00,6.364534506926666,6.364534506926666,6.113302881653245,6.197046756744385,766400,0.0,0.0
1986-08-26 00:00:00-04:00,6.1551707839965815,6.280786514282227,6.1551707839965815,6.280786514282227,408800,0.0,0.0
1986-08-27 00:00:00-04:00,6.280785919035841,6.280785919035841,6.155170200655124,6.2389140129089355,686400,0.0,0.0
1986-08-28 00:00:00-04:00,6.238916189492154,6.238916189492154,6.113300427287614,6.155172348022461,286000,0.0,0.0
1986-08-29 00:00:00-04:00,6.113300323486328,6.197044163534086,6.071428403462449,6.113300323486328,1128800,0.0,0.0
1986-09-02 00:00:00-04:00,6.1551700830459595,6.1551700830459595,5.820194840431213,5.862066745758057,916800,0.0,0.0
1986-09-03 00:00:00-04:00,5.862067095883242,5.987682819366455,5.820195188055505,5.987682819366455,684400,0.0,0.0
1986-09-04 00:00:00-04:00,6.029554482274407,6.238914012908935,5.945810670020596,6.2389140129089355,576800,0.0,0.0
1986-09-05 00:00:00-04:00,6.238915373881658,6.322659204403559,6.029555797576904,6.029555797576904,961600,0.0,0.0
1986-09-08 00:00:00-04:00,6.113298177719116,6.113298177719116,5.77832293510437,5.862066745758057,1793200,0.0,0.0
1986-09-09 00:00:00-04:00,5.820198442624962,5.862070373866868,5.694582648899244,5.778326511383057,388000,0.0,0.0
1986-09-10 00:00:00-04:00,5.778321483555962,5.778321483555962,5.694577693939209,5.694577693939209,802400,0.0,0.0
1986-09-11 00:00:00-04:00,5.736452444331853,5.736452444331853,5.192117540855108,5.317733287811279,6240000,0.0,0.0
1986-09-12 00:00:00-04:00,5.275860809888996,5.317732721078591,5.06650125394102,5.108373165130615,2066800,0.0,0.0
1986-09-15 00:00:00-04:00,5.108373165130615,5.192116987509806,4.982757431561829,5.108373165130615,1746800,0.0,0.0
1986-09-16 00:00:00-04:00,5.066501877888912,5.108373794235102,4.899014212504155,4.982758045196533,1547200,0.0,0.0
1986-09-17 00:00:00-04:00,5.02462839676162,5.02462839676162,4.731525073617192,4.940884590148926,997600,0.0,0.0
1986-09-18 00:00:00-04:00,4.940884828567505,5.862066745758057,4.940884828567505,5.862066745758057,833200,0.0,0.0
1986-09-19 00:00:00-04:00,5.862065405741225,5.862065405741225,5.485218343943575,5.736449718475342,928000,0.0,0.0
1986-09-22 00:00:00-04:00,5.736449588747586,5.820193378364339,5.610833904322456,5.694577693939209,464000,0.0,0.0
1986-09-23 00:00:00-04:00,5.736452514475042,5.736452514475042,5.401477185162631,5.527092933654785,436400,0.0,0.0
1986-09-24 00:00:00-04:00,5.527090114705703,5.736449588747586,5.44334632508895,5.694577693939209,649600,0.0,0.0
1986-09-25 00:00:00-04:00,5.694580221534672,5.694580221534672,5.56896448135376,5.56896448135376,305600,0.0,0.0
1986-09-26 00:00:00-04:00,5.56896448135376,5.652708308141035,5.527092567960123,5.56896448135376,278400,0.0,0.0
1986-09-29 00:00:00-04:00,5.610836765982888,5.610836765982888,5.401477185162631,5.527092933654785,724800,0.0,0.0
1986-09-30 00:00:00-04:00,5.485218343943575,5.862065405741225,5.485218343943575,5.736449718475342,773200,0.0,0.0
1986-10-01 00:00:00-04:00,5.8201935099859305,5.862065405741225,5.736449718475342,5.736449718475342,668400,0.0,0.0
1986-10-02 00:00:00-04:00,5.736449718475342,5.778321614230636,5.736449718475342,5.736449718475342,592000,0.0,0.0
1986-10-03 00:00:00-04:00,5.778325635995438,5.778325635995438,5.5270940866043325,5.610837936401367,228000,0.0,0.0
1986-10-06 00:00:00-04:00,5.694579965096933,5.694579965096933,5.568964230572736,5.652708053588867,467600,0.0,0.0
1986-10-07 00:00:00-04:00,5.610836142080801,5.694579965096933,5.610836142080801,5.652708053588867,176000,0.0,0.0
1986-10-08 00:00:00-04:00,5.694582648899244,5.778326511383057,5.652710717657338,5.778326511383057,558800,0.0,0.0
1986-10-09 00:00:00-04:00,5.778323788113065,5.778323788113065,5.610836142080801,5.652708053588867,243200,0.0,0.0
1986-10-10 00:00:00-04:00,5.652708308141035,5.652708308141035,5.527092567960123,5.56896448135376,238400,0.0,0.0
1986-10-13 00:00:00-04:00,5.610836923584457,5.610836923584457,5.401477336883545,5.401477336883545,362800,0.0,0.0
1986-10-14 00:00:00-04:00,5.401474430280573,5.778321483555962,5.401474430280573,5.694577693939209,612000,0.0,0.0
1986-10-15 00:00:00-04:00,5.736451029777527,5.9039386510849,5.694579124450684,5.862066745758057,606800,0.0,0.0
1986-10-16 00:00:00-04:00,5.862067586226429,5.9039394975566175,5.82019567489624,5.82019567489624,269200,0.0,0.0
1986-10-17 00:00:00-04:00,5.862065273172716,5.862065273172716,5.652705799130833,5.694577693939209,216000,0.0,0.0
1986-10-20 00:00:00-04:00,5.652708308141035,5.694580221534672,5.401476827779211,5.56896448135376,595200,0.0,0.0
1986-10-21 00:00:00-04:00,5.568964739792219,5.568964739792219,5.485220909118652,5.485220909118652,327200,0.0,0.0
1986-10-22 00:00:00-04:00,5.568964849818836,5.568964849818836,5.485221017490733,5.527092933654785,396000,0.0,0.0
1986-10-23 00:00:00-04:00,5.5689658614824395,5.5689658614824395,5.5270939377118955,5.548029899597168,1358400,0.0,0.0
1986-10-24 00:00:00-04:00,5.56896448135376,5.610836394747397,5.527092567960123,5.56896448135376,809600,0.0,0.0
1986-10-27 00:00:00-05:00,5.610836394747397,5.610836394747397,5.527092567960123,5.56896448135376,305200,0.0,0.0
1986-10-28 00:00:00-05:00,5.527090114705703,5.694577693939209,5.527090114705703,5.694577693939209,329200,0.0,0.0
1986-10-29 00:00:00-05:00,5.694579352795238,6.029554608842018,5.694579352795238,5.945810794830322,835600,0.0,0.0
1986-10-30 00:00:00-05:00,5.945810673154633,6.155170203899514,5.903938767005657,6.0714263916015625,973200,0.0,0.0
1986-10-31 00:00:00-05:00,6.071427712837854,6.071427712837854,5.945811967055002,6.029555797576904,632400,0.0,0.0
1986-11-03 00:00:00-05:00,5.945811967055002,6.071427712837854,5.945811967055002,6.029555797576904,408800,0.0,0.0
1986-11-04 00:00:00-05:00,5.987682819366455,6.07142663502193,5.987682819366455,5.987682819366455,283200,0.0,0.0
1986-11-05 00:00:00-05:00,6.029554608842018,6.029554608842018,5.945810794830323,5.945810794830322,231200,0.0,0.0
1986-11-06 00:00:00-05:00,5.945811636904453,5.9876835498403995,5.7364520722247185,5.903939723968506,434000,0.0,0.0
1986-11-07 00:00:00-05:00,5.903940625038011,5.987684463691032,5.8620687057115,5.883004665374756,517200,0.0,0.0
1986-11-10 00:00:00-05:00,5.9039386510849,5.9039386510849,5.77832293510437,5.862066745758057,503200,0.0,0.0
1986-11-11 00:00:00-05:00,5.90393900371098,5.987682819366455,5.820195188055505,5.987682819366455,142000,0.0,0.0
1986-11-12 00:00:00-05:00,5.98768620374726,6.050494100989365,5.945814272252524,6.008622169494629,669600,0.0,0.0
1986-11-13 00:00:00-05:00,5.987685260488027,6.029557185386544,5.610837936401367,5.610837936401367,578800,0.0,0.0
1986-11-14 00:00:00-05:00,5.56896601150285,5.652709861299885,5.485222161705814,5.610837936401367,806000,0.0,0.0
1986-11-17 00:00:00-05:00,5.610837936401367,5.652709861299885,5.5270940866043325,5.610837936401367,734400,0.0,0.0
1986-11-18 00:00:00-05:00,5.652708682146939,5.652708682146939,5.485221017490733,5.527092933654785,605600,0.0,0.0
1986-11-19 00:00:00-05:00,5.56896448135376,5.610836394747397,5.485220654566485,5.56896448135376,495600,0.0,0.0
1986-11-20 00:00:00-05:00,5.568962009514079,5.694577693939209,5.568962009514079,5.694577693939209,828400,0.0,0.0
1986-11-21 00:00:00-05:00,5.736451372400031,6.029554727194192,5.694579464572293,5.987682819366455,666800,0.0,0.0
1986-11-24 00:00:00-05:00,5.903940723366934,6.197044163534086,5.903940723366934,6.113300323486328,715600,0.0,0.0
1986-11-25 00:00:00-05:00,6.029555797576904,6.1132996280988054,5.987683882315953,6.029555797576904,424000,0.0,0.0
1986-11-26 00:00:00-05:00,5.987682579303609,6.0714263916015625,5.987682579303609,6.0714263916015625,171600,0.0,0.0
1986-11-28 00:00:00-05:00,6.071427712837854,6.071427712837854,5.945811967055002,6.029555797576904,236000,0.0,0.0
1986-12-01 00:00:00-05:00,6.029554608842018,6.071426515847865,5.903938887824475,5.945810794830322,596000,0.0,0.0
1986-12-02 00:00:00-05:00,5.987682819366455,6.008618773280324,5.924874957624849,5.987682819366455,845600,0.0,0.0
1986-12-03 00:00:00-05:00,5.945810673154633,6.0714263916015625,5.945810673154633,6.0714263916015625,1016800,0.0,0.0
1986-12-04 00:00:00-05:00,6.029554727194192,6.155170450677405,5.90393900371098,5.987682819366455,643200,0.0,0.0
1986-12-05 00:00:00-05:00,5.945809197251814,5.987681093007109,5.694577822720047,5.736449718475342,636400,0.0,0.0
1986-12-08 00:00:00-05:00,5.694577693939209,5.778321483555962,5.568962009514079,5.694577693939209,712000,0.0,0.0
1986-12-09 00:00:00-05:00,5.652708053588867,5.736451876604999,5.652708053588867,5.652708053588867,302400,0.0,0.0
1986-12-10 00:00:00-05:00,5.694581786198403,5.694581786198403,5.56896601150285,5.610837936401367,341200,0.0,0.0
1986-12-11 00:00:00-05:00,5.65270884092464,5.65270884092464,5.317733502203179,5.401477336883545,1172000,0.0,0.0
1986-12-12 00:00:00-05:00,5.48522117156391,5.48522117156391,5.401477336883545,5.401477336883545,332000,0.0,0.0
1986-12-15 00:00:00-05:00,5.4014791302059,5.778326511383057,5.359607198963994,5.778326511383057,768400,0.0,0.0
1986-12-16 00:00:00-05:00,5.736451852235862,5.82019567489624,5.736451852235862,5.82019567489624,770000,0.0,0.0
1986-12-17 00:00:00-05:00,5.820193378364339,5.862065273172716,5.694577693939209,5.694577693939209,345200,0.0,0.0
1986-12-18 00:00:00-05:00,5.694579965096933,5.778323788113065,5.568964230572736,5.652708053588867,349200,0.0,0.0
1986-12-19 00:00:00-05:00,5.652709861299885,5.694581786198403,5.610837936401367,5.610837936401367,883600,0.0,0.0
1986-12-22 00:00:00-05:00,5.652705799130833,5.778321483555962,5.610833904322456,5.694577693939209,371600,0.0,0.0
1986-12-23 00:00:00-05:00,5.736453711096921,5.778325635995438,5.56896601150285,5.610837936401367,282800,0.0,0.0
1986-12-24 00:00:00-05:00,5.610836394747397,5.610836394747397,5.56896448135376,5.56896448135376,189200,0.0,0.0
1986-12-26 00:00:00-05:00,5.56896601150285,5.610837936401367,5.5270940866043325,5.610837936401367,180000,0.0,0.0
1986-12-29 00:00:00-05:00,5.56896601150285,5.610837936401367,5.443350236807297,5.610837936401367,462000,0.0,0.0
1986-12-30 00:00:00-05:00,5.568964739792219,5.6108366551290025,5.443348993781869,5.485220909118652,485200,0.0,0.0
1986-12-31 00:00:00-05:00,5.548028782123827,5.6108366551290025,5.485220909118652,5.485220909118652,378400,0.0,0.0
1987-01-02 00:00:00-05:00,5.485220709097073,5.610836450526777,5.4433487952871715,5.589900493621826,363600,0.0,0.0
1987-01-05 00:00:00-05:00,5.610837283199781,6.155172243510207,5.610837283199781,6.113300323486328,1222000,0.0,0.0
1987-01-06 00:00:00-05:00,6.113298422853712,6.113298422853712,5.903938887824475,5.945810794830322,1120000,0.0,0.0
1987-01-07 00:00:00-05:00,6.029555053710937,6.280786514282227,6.029555053710937,6.280786514282227,976800,0.0,0.0
1987-01-08 00:00:00-05:00,6.280785222207346,6.532016631095639,6.238913320725963,6.490144729614258,1178800,0.0,0.0
1987-01-09 00:00:00-05:00,6.490143904319176,6.615759592789869,6.448272008162278,6.532015800476074,659600,0.0,0.0
1987-01-12 00:00:00-05:00,6.4901452032935545,6.5320171078309315,6.322657585144043,6.322657585144043,1713600,0.0,0.0
1987-01-13 00:00:00-05:00,6.322657585144043,6.322657585144043,6.155169966994532,6.322657585144043,1000000,0.0,0.0
1987-01-14 00:00:00-05:00,6.322658424377441,6.364530334472656,6.197042694091796,6.280786514282227,1237600,0.0,0.0
1987-01-15 00:00:00-05:00,6.238914016197468,6.2807859223464435,5.987682579303609,6.0714263916015625,2141600,0.0,0.0
1987-01-16 00:00:00-05:00,6.071426515847865,6.071426515847865,5.903938887824475,5.945810794830322,722400,0.0,0.0
1987-01-19 00:00:00-05:00,5.945812643390813,6.155172243510207,5.945812643390813,6.113300323486328,1030000,0.0,0.0
1987-01-20 00:00:00-05:00,6.155170200655124,6.280785919035841,6.113298294528218,6.2389140129089355,895200,0.0,0.0
1987-01-21 00:00:00-05:00,6.155172243510207,6.197044163534086,6.02955648343857,6.113300323486328,923200,0.0,0.0
1987-01-22 00:00:00-05:00,6.1551707839965815,6.280786514282227,6.113298873901367,6.280786514282227,372800,0.0,0.0
1987-01-23 00:00:00-05:00,6.280785680606665,6.615760916905687,6.19704187153191,6.322657585144043,1741600,0.0,0.0
1987-01-26 00:00:00-05:00,6.364534506926666,6.364534506926666,6.155174819198815,6.197046756744385,456800,0.0,0.0
1987-01-27 00:00:00-05:00,6.197041419244581,6.490144729614257,6.197041419244581,6.490144729614258,666400,0.0,0.0
1987-01-28 00:00:00-05:00,6.490146603974156,6.657634258270264,6.406402776826103,6.657634258270264,937200,0.0,0.0
1987-01-29 00:00:00-05:00,6.699504237021169,6.7413761385025515,6.448272828132875,6.490144729614258,712000,0.0,0.0
1987-01-30 00:00:00-05:00,6.532019084672836,6.532019084672836,6.3226594986256295,6.511083126068115,445200,0.0,0.0
1987-02-02 00:00:00-05:00,6.532016631095639,6.573888532577022,6.448272828132875,6.490144729614258,483600,0.0,0.0
1987-02-03 00:00:00-05:00,6.4901452032935545,6.4901452032935545,6.322657585144043,6.322657585144043,739200,0.0,0.0
1987-02-04 00:00:00-05:00,6.364528215848482,6.573887696632972,6.322656319691585,6.532015800476074,1103600,0.0,0.0
1987-02-05 00:00:00-05:00,6.532018485976143,6.825121879577637,6.490146572604501,6.825121879577637,904000,0.0,0.0
1987-02-06 00:00:00-05:00,6.783252722138812,6.866996582905958,6.573893070220947,6.573893070220947,1008800,0.0,0.0
1987-02-09 00:00:00-05:00,6.615763626846613,6.615763626846613,6.364532096713197,6.4064040184021,663200,0.0,0.0
1987-02-10 00:00:00-05:00,6.4901478617799055,6.4901478617799055,6.364532096713197,6.4064040184021,423600,0.0,0.0
1987-02-11 00:00:00-05:00,6.448277279070228,6.657636930988093,6.448277279070228,6.573893070220947,394000,0.0,0.0
1987-02-12 00:00:00-05:00,6.615762204299738,7.1182251565250345,6.573890291614297,6.783249855041504,1348800,0.0,0.0
1987-02-13 00:00:00-05:00,6.783251018058963,6.908866777652648,6.615763338600717,6.866994857788086,1257600,0.0,0.0
1987-02-17 00:00:00-05:00,6.908863098663692,7.118222586501985,6.866991201096033,7.076350688934326,1275200,0.0,0.0
1987-02-18 00:00:00-05:00,7.1182260513305655,7.327585641075583,7.0344822154325595,7.118226051330566,1346000,0.0,0.0
1987-02-19 00:00:00-05:00,7.118227399628738,7.285715103149414,7.118227399628738,7.285715103149414,432800,0.0,0.0
1987-02-20 00:00:00-05:00,7.201969731060756,7.327585482183909,7.201969731060756,7.243841648101807,350000,0.0,0.0
1987-02-23 00:00:00-05:00,7.243840042425662,7.285711950185347,7.1600962269062896,7.181032180786133,479200,0.0,0.0
1987-02-24 00:00:00-05:00,7.160099129344141,7.2019710540771475,7.118227204611134,7.201971054077148,934800,0.0,0.0
1987-02-25 00:00:00-05:00,7.2019685924562635,7.369456234141293,7.1600966820350065,7.348520278930664,831600,0.0,0.0
1987-02-26 00:00:00-05:00,7.3694589710768375,7.578818600936975,7.3694589710768375,7.49507474899292,720000,0.0,0.0
1987-02-27 00:00:00-05:00,7.4322599677716275,7.495067798485191,7.327580249915689,7.4113240242004395,314000,0.0,0.0
1987-03-02 00:00:00-05:00,7.411330880789921,7.411330880789921,7.201971251389076,7.285715103149414,560400,0.0,0.0
1987-03-03 00:00:00-05:00,7.243841648101807,7.285713565142858,7.160097814019705,7.243841648101807,411200,0.0,0.0
1987-03-04 00:00:00-05:00,7.1601001175356584,7.45320363111899,7.1601001175356584,7.432267665863037,508000,0.0,0.0
1987-03-05 00:00:00-05:00,7.453202823020892,7.578818600936975,7.411330897048865,7.49507474899292,684400,0.0,0.0
1987-03-06 00:00:00-05:00,7.49507474899292,7.66256245288103,7.453202823020892,7.49507474899292,741200,0.0,0.0
1987-03-09 00:00:00-05:00,7.495078965519252,7.536950915047292,7.390399091699151,7.453207015991211,481600,0.0,0.0
1987-03-10 00:00:00-05:00,7.453200091256036,7.578815823131138,7.453200091256036,7.5369439125061035,206000,0.0,0.0
1987-03-11 00:00:00-05:00,7.5369470627581485,7.704434775263885,7.5369470627581485,7.662562847137451,837600,0.0,0.0
1987-03-12 00:00:00-05:00,7.662558914540888,7.662558914540888,7.536943194630381,7.620687007904053,597600,0.0,0.0
1987-03-13 00:00:00-05:00,7.620687887840664,8.458126117273704,7.620687887840664,8.123150825500488,3545200,0.0,0.0
1987-03-16 00:00:00-05:00,8.165021896362305,8.206893803523137,8.123149989201472,8.165021896362305,504000,0.0,0.0
1987-03-17 00:00:00-05:00,8.206896984215938,8.458128524549078,8.165025060827082,8.290640830993652,1909600,0.0,0.0
1987-03-18 00:00:00-05:00,8.290640830993652,8.416256601160223,8.290640830993652,8.290640830993652,1048000,0.0,0.0
1987-03-19 00:00:00-05:00,8.290640830993652,8.332512754382508,8.206896984215938,8.290640830993652,594800,0.0,0.0
1987-03-20 00:00:00-05:00,8.332510108947753,8.458125839233398,8.206894378662108,8.374382019042969,1144000,0.0,0.0
1987-03-23 00:00:00-05:00,8.374386696360219,8.41625862984202,8.332514762878418,8.332514762878418,636800,0.0,0.0
1987-03-24 00:00:00-05:00,8.332514762878418,8.374386696360219,8.290642829396615,8.332514762878418,490400,0.0,0.0
1987-03-25 00:00:00-05:00,8.374386696360219,8.374386696360219,8.290642829396615,8.332514762878418,939600,0.0,0.0
1987-03-26 00:00:00-05:00,8.374383402805702,8.667486821903902,8.332511485791674,8.541871070861816,2110800,0.0,0.0
1987-03-27 00:00:00-05:00,8.625614904889872,8.667486821903902,8.541871070861816,8.541871070861816,810400,0.0,0.0
1987-03-30 00:00:00-05:00,8.541871791190289,8.541871791190289,7.6625614597442295,7.871921062469482,1305600,0.0,0.0
1987-03-31 00:00:00-05:00,7.830042580763498,8.123145778973896,7.788170695304871,8.03940200805664,876400,0.0,0.0
1987-04-01 00:00:00-05:00,7.871917965537624,7.997533677753649,7.871917965537624,7.955661773681641,830000,0.0,0.0
1987-04-02 00:00:00-05:00,8.039405581825658,8.165021294041685,7.913789869609633,7.955661773681641,566400,0.0,0.0
1987-04-03 00:00:00-05:00,7.9975378105677475,8.081281661987305,7.913793959148189,8.081281661987305,264800,0.0,0.0
1987-04-06 00:00:00-04:00,8.08127725854212,8.206892967224121,8.08127725854212,8.206892967224121,297600,0.0,0.0
1987-04-07 00:00:00-04:00,8.206893198113693,8.29063700625771,7.955661773681641,7.955661773681641,304000,0.0,0.0
1987-04-08 00:00:00-04:00,7.955658237139383,8.081273893515268,7.955658237139383,8.03940200805664,507200,0.0,0.0
1987-04-09 00:00:00-04:00,8.03940200805664,8.081273893515268,7.955658237139383,8.03940200805664,310400,0.0,0.0
1987-04-10 00:00:00-04:00,7.997533677753649,7.997533677753649,7.955661773681641,7.955661773681641,442400,0.0,0.0
1987-04-13 00:00:00-04:00,7.913793535336204,7.955665458803591,7.704433917999268,7.704433917999268,524000,0.0,0.0
1987-04-14 00:00:00-04:00,7.704432902616612,7.704432902616612,7.076354133381563,7.118226051330566,1610000,0.0,0.0
1987-04-15 00:00:00-04:00,7.285713565142858,7.327585482183909,7.076353979937603,7.243841648101807,730400,0.0,0.0
1987-04-16 00:00:00-04:00,7.243843177269245,7.369458954909752,7.201971251389076,7.285715103149414,970800,0.0,0.0
1987-04-20 00:00:00-04:00,7.285715103149414,7.369458954909752,7.201971251389076,7.285715103149414,482800,0.0,0.0
1987-04-21 00:00:00-04:00,7.243843177269245,7.285715103149414,7.118227399628738,7.285715103149414,798800,0.0,0.0
1987-04-22 00:00:00-04:00,7.285714903543162,7.411330677742181,7.2019710540771475,7.201971054077148,466800,0.0,0.0
1987-04-23 00:00:00-04:00,7.243838053697732,7.243838053697732,7.076350468641136,7.160094261169434,288400,0.0,0.0
1987-04-24 00:00:00-04:00,7.118225273179131,7.1600971865507725,6.783249966205995,6.825121879577637,686000,0.0,0.0
1987-04-27 00:00:00-04:00,6.825121912566371,6.825121912566371,6.532018517548183,6.657634258270264,927200,0.0,0.0
1987-04-28 00:00:00-04:00,6.783251661691606,6.825123585529209,6.6995078140164015,6.741379737854004,978800,0.0,0.0
1987-04-29 00:00:00-04:00,6.741379499435425,6.7832514217921664,6.448276042938232,6.448276042938232,1031200,0.0,0.0
1987-04-30 00:00:00-04:00,6.490147282095516,7.243841805177576,6.364531528248506,7.118226051330566,1474800,0.0,0.0
1987-05-01 00:00:00-04:00,7.118222586501985,7.118222586501985,7.034478791366668,7.076350688934326,763600,0.0,0.0
1987-05-04 00:00:00-04:00,7.0763518795995655,7.0763518795995655,6.908864261147505,6.992608070373535,791600,0.0,0.0
1987-05-05 00:00:00-04:00,6.992610827986017,6.992610827986017,6.866995064609022,6.950738906860352,403600,0.0,0.0
1987-05-06 00:00:00-04:00,6.908864261147505,7.03447997498655,6.86699235653449,6.992608070373535,1174800,0.0,0.0
1987-05-07 00:00:00-04:00,7.03447997498655,7.0763518795995655,6.908864261147505,6.992608070373535,630400,0.0,0.0
1987-05-08 00:00:00-04:00,7.034478572376988,7.201966157433582,6.992606676112839,7.160094261169434,518800,0.0,0.0
1987-05-11 00:00:00-04:00,7.2019698872285725,7.495073312871596,7.1182260513305655,7.118226051330566,783600,0.0,0.0
1987-05-12 00:00:00-04:00,7.160099129344141,7.2019710540771475,7.034483355145121,7.201971054077148,351200,0.0,0.0
1987-05-13 00:00:00-04:00,7.201969114216891,7.411328681490638,7.1600972007621415,7.369456768035889,519200,0.0,0.0
1987-05-14 00:00:00-04:00,7.411330880789921,7.495074732550259,7.285715103149414,7.285715103149414,436400,0.0,0.0
1987-05-15 00:00:00-04:00,7.327584854581139,7.536944421854886,7.2857129411263895,7.369456768035889,1227600,0.0,0.0
1987-05-18 00:00:00-04:00,7.4113240242004395,7.4113240242004395,7.285708362773313,7.4113240242004395,665200,0.0,0.0
1987-05-19 00:00:00-04:00,7.327585482183909,7.411329316266011,7.243841648101807,7.243841648101807,691200,0.0,0.0
1987-05-20 00:00:00-04:00,7.327586828276168,7.327586828276168,7.160099129344141,7.201971054077148,1437200,0.0,0.0
1987-05-21 00:00:00-04:00,7.327584743499757,7.411328569139753,7.327584743499757,7.327584743499756,426800,0.0,0.0
1987-05-22 00:00:00-04:00,7.3694573992249595,7.3694573992249595,7.160097814019705,7.243841648101807,463600,0.0,0.0
1987-05-26 00:00:00-04:00,7.201969731060756,7.243841648101807,7.118225896978654,7.243841648101807,851200,0.0,0.0
1987-05-27 00:00:00-04:00,7.243840917859759,7.411328569139753,7.201969005039761,7.327584743499756,642800,0.0,0.0
1987-05-28 00:00:00-04:00,7.327584854581139,7.369456768035889,7.243841027671641,7.369456768035889,269600,0.0,0.0
1987-05-29 00:00:00-04:00,7.285713565142858,7.3694573992249595,7.201969731060756,7.243841648101807,454000,0.0,0.0
1987-06-01 00:00:00-04:00,7.243841805177576,7.243841805177576,7.1182260513305655,7.118226051330566,270000,0.0,0.0
1987-06-02 00:00:00-04:00,7.118226591363011,7.28571427586567,6.950738906860352,6.950738906860352,1157200,0.0,0.0
1987-06-03 00:00:00-04:00,7.034478791366668,7.160094484069644,7.034478791366668,7.076350688934326,454400,0.0,0.0
1987-06-04 00:00:00-04:00,7.076354133381563,7.160097969279569,7.0344822154325595,7.118226051330566,339600,0.0,0.0
